관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자,제공기관코드,제공기관명
11380-00086,대조동동청사옆마을마당,기타공원,,서울특별시 은평구 대조동 214-8,37.61409502,126.9205228,130.3,"스윙워커머신1,트위스트머1,서핑롤링머신1",,음수대1,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00085,불광동3동마을숲마을마당,기타공원,,서울특별시 은평구 불광동3 480-181,37.587015,126.923141,807,"스텝싸이클1,크로스컨트리1,트윈바디실업1,체어웨이트1,온몸역기올리기1","사면슬라이드놀이대1,모래놀이터1",,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00084,응암동1동마을마당,기타공원,,서울특별시 은평구 응암동 97-17,37.59994224,126.9260053,635.3,"크로스컨트리1,롤링웨이스트1,온몸근육풀기1,허리돌리기2","모래놀이터1,조합놀이대1",,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00083,역촌동2동마을마당,기타공원,,서울특별시 은평구 역촌동2 62-21,37.616903,126.928972,395.7,,"유아용조합놀이대1,네트놀이대1, 석탑2,돌기둥3, 모래놀이터1","지압발판1,꽃담,음수대1",,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00082,신사동2동마을마당,기타공원,,서울특별시 은평구 신사동 200-170,37.59396949,126.9081274,175,"허리돌리기2,공중걷기1,상체근육풀기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00081,갈현동동마을마당,기타공원,,서울특별시 은평구 갈현동 526-6,37.61502666,126.910338,249.9,"하늘걷기1,온몸허리돌리기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00080,역촌동동마을마당,기타공원,,서울특별시 은평구 역촌동 2-108,37.60839336,126.9195025,230.1,"온몸근육풀기1,온몸역기올리기1,옆파도타기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00079,불광동마을마당,기타공원,,서울특별시 은평구 불광동 331-106,37.61874978,126.9271212,324,"온몸돌리기1,온몸밀어올리기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00078,자투리(신사동)마을마당,기타공원,,서울특별시 은평구 신사동2 300-153,37.618267,126.932812,236,허리돌리기2,,,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00077,자투리(녹번동)마을마당,기타공원,,서울특별시 은평구 녹번동 103-23,37.60591281,126.9269063,165,"로라마사지기머신1,오버헤드폴리머신1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00076,대조동마을마당,기타공원,,서울특별시 은평구 대조동 48-42,37.6105411,126.9189024,183.5,"온몸역기올리기1,온몸근육풀기1",,,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00075,신사동마을마당,기타공원,,서울특별시 은평구 불광동1 247,37.594385,126.908643,203,"하늘걷기1,마라톤운동1,온몸근육풀기1","조합놀이대1,흔들놀이2",,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00074,구산마을마당,기타공원,,서울특별시 은평구 구산 산173-23,37.595561,126.904347,387,"온몸근육풀기1,궁중걷기1,허리돌리기1",장기판1,,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00073,불광동위령탑마을마당,기타공원,,서울특별시 은평구 불광동1 247-4,37.61362,126.929777,940,,,,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00072,제각말문화공원 (은평뉴타운제2호 문화공원),주제공원,,서울특별시 은평구 진관동 135-26,37.63995171,126.9373541,55721.8,,,,,,,서울특별시 은평구청 공원녹지과,02-351-8008,2025-07-29,3110000,서울특별시 은평구
11380-00071,금암문화공원 (은평뉴타운제1호문화공원),주제공원,,서울특별시 은평구 진관동 53-5,37.624806,126.92741,6857.1,운동시설8,,,,,,서울특별시 은평구청 공원녹지과,02-351-8008,2025-07-29,3110000,서울특별시 은평구
11380-00074,은평마루소공원,소공원,,서울특별시 은평구 응암동 769-4,37.60089001,126.9321475,1059.1,,,,,,,서울특별시 은평구청 공원녹지과,02-351-8008,2025-07-29,3110000,서울특별시 은평구
11380-00073,해바람소공원,소공원,,서울특별시 은평구 응암동 768-1,37.59635485,126.9206968,3230.3,,,,,,,서울특별시 은평구청 공원녹지과,02-351-8008,2025-07-29,3110000,서울특별시 은평구
11380-00072,DMC소공원,소공원,,서울특별시 은평구 수색동 418-3,37.58214214,126.9007693,925.5,,,,,,,서울특별시 은평구청 공원녹지과,02-351-8008,2025-07-29,3110000,서울특별시 은평구
11380-00071,수색4구역 소공원,소공원,,서울특별시 은평구 수색동 417-2,37.58399038,126.8933975,3571.5,,,,,,,서울특별시 은평구청 공원녹지과,02-351-8008,2025-07-29,3110000,서울특별시 은평구
11380-00070,녹번동산들바람소공원,소공원,,서울특별시 은평구 녹번동 283-7,37.60404782,126.9355487,5804.2,,,,,,,서울특별시 은평구청 공원녹지과,02-351-8008,2025-07-29,3110000,서울특별시 은평구
11380-00069,풋나무골소공원,소공원,,서울특별시 은평구 신사동372-1,37.59850902,126.9078699,782.6,,,,,,,서울특별시 은평구청 공원녹지과,02-351-8008,2025-07-29,3110000,서울특별시 은평구
11380-00068,한옥마을소공원,소공원,,서울특별시 은평구 진관동 211-34,37.64264507,126.9396138,58.7,,,"의자석2, 경관석1",,,,서울특별시 은평구청 공원녹지과,02-351-8008,2025-07-29,3110000,서울특별시 은평구
11380-00067,잿말소공원,소공원,,서울특별시 은평구 진관동 195-16,37.64149246,126.9390162,245.1,,,"석지 2, 의자석 2, 괴석 3",,,,서울특별시 은평구청 공원녹지과,02-351-8008,2025-07-29,3110000,서울특별시 은평구
11380-00066,폭포동소공원,소공원,,서울특별시 은평구 진관동 158-14일원,37.637075,126.916493,1087.8,,,,,,,서울특별시 은평구청 공원녹지과,02-351-8008,2025-07-29,3110000,서울특별시 은평구
11380-00065,놀뫼소공원,소공원,,서울특별시 은평구 응암동 762-4,37.59853895,126.9258631,1641.6,,,,,,,서울특별시 은평구청 공원녹지과,02-351-8008,2025-07-29,3110000,서울특별시 은평구
11380-00064,아미산자락소공원,소공원,,서울특별시 은평구 불광동 643-3,37.61676413,126.9288671,3120,,,,,,,서울특별시 은평구청 공원녹지과,02-351-8008,2025-07-29,3110000,서울특별시 은평구
11380-00063,북한산풀잎소공원,소공원,,서울특별시 은평구 불광동 638-3 일대,37.648497,126.929826,1919,,,,,,,서울특별시 은평구청 공원녹지과,02-351-8008,2025-07-29,3110000,서울특별시 은평구
11380-00062,불광동3구역소공원,소공원,,서울특별시 은평구 불광동641-1일대,37.648497,126.929826,7274.1,,,,,,,서울특별시 은평구청 공원녹지과,02-351-8008,2025-07-29,3110000,서울특별시 은평구
11470-00071,연의,근린공원,,서울특별시 양천구 신정3동 1320-9외 6필지,37.514067,126.830401,37520,,,,,,2005-12-29,서울특별시 양천구청 공원녹지과,02-2620-4569,2024-10-14,3140000,서울특별시 양천구
11410-00029,창천,근린공원,,서울특별시 서대문구 창천동 4-55,37.55787373,126.9402803,6322,배드민턴장 1개소+체력단련시설 5기,,발효식화장실 2기,,,1997-01-15,서울특별시 서대문구청,02-330-1965,2025-08-22,3120000,서울특별시 서대문구
11410-00037,중앙,근린공원,,서울특별시 서대문구 북가좌동 480,37.57514307,126.9133826,15466,다목적운동장 1개소+배드민턴장 1개소+체력단련시설 8기,,화장실 1개소+음수대 1개소,,,2007-03-22,서울특별시 서대문구청,02-330-1965,2025-08-22,3120000,서울특별시 서대문구
11410-00051,복주산,근린공원,,서울특별시 서대문구 북아현동176-25,37.574878,126.913075,11430,체력단련시설 6기,,,,,2008-02-05,서울특별시 서대문구청,02-330-1965,2025-08-22,3120000,서울특별시 서대문구
11410-00008,백련,근린공원,,서울특별시 서대문구 홍은동 산11-313,37.59062231,126.9333664,993724,운동장 1개소+배드민턴장 3개소+골프연습장 1개소+체력단련시설 81기,조합놀이대 2기,주차장 2개소(80대)+화장실 1개소+발효식화장실 4기,문화회관 1개소,,1966-02-05,서울특별시 서대문구청,02-330-1965,2025-08-22,3120000,서울특별시 서대문구
11410-00026,독립,근린공원,,서울특별시 서대문구 현저동 101,37.57460851,126.9556118,113021.7,농구장 1개소+배드민턴장 1개소+체력단련시설 30기,미끄럼틀 1기+기타 3기,주차장 1개소(65대)+매점 2개소+화장실 3개소+음수대 4기,독립관 1동+3.1운동기념탑 1기+순국선열추념탑 1기+독립문 1기+서재필동상 1기+독립문이전비 1기+정보도서관 1동,,1989-05-10,서울특별시 서대문구청,02-330-8646,2025-08-22,3120000,서울특별시 서대문구
11410-00002,궁동,근린공원,,서울특별시 서대문구 연희동 산118-1,37.56861286,126.9196524,126026,체육관(실내 배드민턴장) 1개동+배드민턴장 2개소+체력단련시설 23기,조합놀이대 1기+기타 4기,화장실 1개소,,,1940-03-12,서울특별시 서대문구청,02-330-1965,2025-08-22,3120000,서울특별시 서대문구
11380-00021,새장골어린이공원,어린이공원,,서울특별시 은평구 불광동 444-1,37.62513242,126.9261928,992,"어께손목돌리기1,무릎펴서걷기1,허리돌리기1","조합놀이대1,그네1,모래놀이시설",화장실1(25㎡) 음수대1,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00020,서갈현동어린이공원,어린이공원,,서울특별시 은평구 갈현동 434-38,37.62137469,126.9157238,1532.2,"파도타기 1,공중걷기 1,달리기운동 1","조합놀이대1,그네1,흔들말3,모래놀이시설",화장실1(42.6㎡) 음수대1,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00019,분토골어린이공원,어린이공원,,서울특별시 은평구 증산동 163-34,37.58683351,126.9118764,996,"허리흔들기1,허리돌리기1,하늘걷기1","조합놀이대1,그네1,흔들놀이2,모래놀이시설",화장실1 (19.8㎡),,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00018,호연어린이공원,어린이공원,,서울특별시 은평구 녹번동 95-44,37.60548421,126.9310602,528,,"싱글워밍맘1,트윈트위스트머신1",안내판1 공원등3 CCTV1,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00017,새락골어린이공원,어린이공원,,서울특별시 은평구 신사동 5-21,37.59895477,126.9113251,994,"하늘걷기1,옆파도타기1,멀티즘1","조합놀이대1, 그네1,시소2,흔들놀이2",화장실1(49.35㎡) 음수대1,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00016,갈곡리어린이공원,어린이공원,,서울특별시 은평구 갈현동 436-51,37.62388882,126.91663,1738.7,"워밍암 1,크로스컨트리 1,체어웨이트 1,파도타기 1","조합놀이대2,시소 1,그네 1,흔들놀이2",음수대1,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00015,좌월어린이공원,어린이공원,,서울특별시 은평구 갈현동 513-1,37.61731675,126.9133098,1398.3,"허리돌리기 2, 철봉 1,윗몸일으키기 1,온몸역기올리기 1,온몸근육풀기 1,거꾸리머신 1,러닝싸이클 1,옆회전운동 1,공중걷기 1,싸이클링트레이너 1","조합놀이대1,유아용조합놀이대1,그네 1, 흔들놀이 1,흔들말 2",화장실1 (25㎡),,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00014,박석어린이공원,어린이공원,,서울특별시 은평구 갈현동 416-3,37.62508443,126.9184396,856.9,"파도타기 1,공중걷기 1,좌식자전거운동 1,철봉 1","조합놀이대1,그네1,흔들놀이3","화장실1,음수대1",,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00013,궁말어린이공원,어린이공원,,서울특별시 은평구 갈현동 327-21,37.61688493,126.9089401,1190,"파도타기1,허리돌리기1,무릎펴서걷기1","조합놀이대1,요술 거울5,흔들놀이2,모래놀이시설","안내판3,공원등3,CCTV2,음수대1",,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00012,길마어린이공원,어린이공원,,서울특별시 은평구 갈현동 474-1,37.61480142,126.9156911,1596.7,"파도타기 1(2020.),입식헬스싸이클 1,상체근육풀기 1,역기올리기 1,전신하늘걷기 1,트위스트머신 1,달리기운동 1","조합놀이대1,유아용조합놀이대1,그네1, 시소2,흔들놀이 2,날으는흔들놀이 2","파고라3,등의자8,연식의자2",,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00011,대조동어린이공원,어린이공원,,서울특별시 은평구 대조동 212,37.61537076,126.9195726,4176.9,"옆파도타기 1,온몸근육풀기 1,온몸역기올리기 1,마라톤운동 1,온몸지압기 1,온몸허리돌리기 1,하늘걷기 1,거꾸리머신 1, 바디싣업 1","조합놀이대1,유아용조합놀이대1,흔들놀이2,기타2,건너는기구1,모래놀이시설","공중전화2,시계탑1,화장실1,음수대2",,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00010,인조유기비어린이공원,어린이공원,,서울특별시 은평구 역촌동 8-11,37.60868391,126.916528,1256.9,"롤링웨이스트 1,크로스컨트리 1",조합놀이대 1,,,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00009,역말어린이공원,어린이공원,,서울특별시 은평구 역촌동 47-1,37.60691673,126.9142524,966.3,"트윈스텝싸이클1,트윈체어풀1,트윈크로스컨트리1,철봉1,파도타기1, 공중걷기1","조합놀이대1,그네1,유아조합놀이대1,흔들놀이대2,모래놀이시설","화장실1, 음수대1",,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
11380-00008,역마을어린이공원,어린이공원,,서울특별시 은평구 역촌동 39-2,37.60118317,126.9186751,949.1,"온몸허리돌리기,옆파도타기1,온몸역기올리기,온몸근육풀기1,하늘걷기,마라톤운동1","조합놀이대1,그네1,모래놀이시설","화장실1 화장실1,관리실1",,,,서울특별시 은평구시설관리공단,02-350-5248,2025-07-29,3110000,서울특별시 은평구
