개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),점포구분명
3220000,2.01032E+18,2010-12-30,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,34536499,0,135-509   ,서울특별시 강남구 삼성2동 121번지 38호,서울특별시 강남구 삼성로103길 12 (삼성동),     ,삼성동 신도브래뉴 주상복합 상가,2013-12-30 10:34,I,2025-12-15 16:15,그 밖의 대규모점포,204652.111,445353.1744,대규모점포
3220000,2.01832E+18,2018-08-03,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-380-9461,677.2,135-825   ,서울특별시 강남구 논현동 164번지 5호 외 3필지,,     ,삐에로쇼핑 강남논현점,2018-12-27 10:53,I,2025-12-15 16:15,구분없음,201994.292,445091.8767,준대규모점포
3010000,1.9773E+18,1977-06-23,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-778-4611,9578,          ,,서울특별시 중구 삼일대로 363 (장교동),     ,상제리제상가,2020-04-30 16:07,I,2026-03-26 22:48,그 밖의 대규모점포,198744.4332,451677.0651,대규모점포
3220000,2.01132E+18,2011-04-12,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-6947-1234,3386.04,135-948   ,서울특별시 강남구 청담동 4번지 1호 외 9필지,서울특별시 강남구 도산대로 442 (청담동),     ,하우스오브신세계 청담,2025-12-05 16:01,I,2025-12-15 16:15,백화점,203789.5881,446796.1283,대규모점포
3220000,2.01132E+18,2011-06-23,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,0,135-011   ,서울특별시 강남구 논현1동 140번지 외 44필지,"서울특별시 강남구 강남대로124길 22, 3층 301호 (논현동)",     ,영동전통시장,2019-08-31 10:59,I,2025-12-15 16:15,그 밖의 대규모점포,202023.3952,445302.9159,대규모점포
3220000,2.01232E+18,2012-07-26,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3445-8545,170.28,135-897   ,서울특별시 강남구 신사동 660번지 18호,서울특별시 강남구 압구정로46길 5-2 (신사동),     ,홈플러스 익스프레스 압구정점,2024-04-15 15:28,I,2025-12-15 16:15,구분없음,203191.2571,447312.9037,준대규모점포
3220000,2.01232E+18,2012-05-18,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-518-4089,272.02,          ,,"서울특별시 강남구 압구정로18길 25 (신사동, 한국산업양행빌딩)",6031,GS THE FRESH 신사점,2025-05-07 10:45,I,2025-12-15 16:15,구분없음,202167.013,446808.0756,준대규모점포
3220000,2.01332E+18,2013-02-15,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,3718.56,          ,,서울특별시 강남구 학동로4길 15 (논현동),     ,동화상가(주),2013-02-15 11:06,I,2025-12-15 16:15,그 밖의 대규모점포,202010.0103,445368.1318,대규모점포
3220000,2.01332E+18,2013-06-04,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-516-8546,231,          ,,서울특별시 강남구 학동로 176 (논현동),     ,홈플러스익스프레스 학동역점,2024-04-15 15:24,I,2025-12-15 16:15,구분없음,202599.5121,445700.2739,준대규모점포
3220000,2.01432E+18,2014-03-25,          ,1,영업/정상,1,정상영업,          ,          ,          ,2014-03-26,02-3446-5999,3246.51,          ,,서울특별시 강남구 도산대로85길 30 (청담동),     ,신원아침도시마인상가,2014-03-26 13:21,I,2025-12-15 16:15,그 밖의 대규모점포,204320.6332,447133.6585,대규모점포
3220000,2.01432E+18,2012-01-19,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3466-5601,177.8,          ,,"서울특별시 강남구 언주로122길 25 (논현동, 두산위브아파트)",     ,롯데슈퍼 논현점,2017-04-26 18:33,I,2025-12-15 16:15,구분없음,203322.586,445590.729,준대규모점포
3220000,2.01432E+18,2012-07-02,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3445-5601,730.7,          ,,서울특별시 강남구 선릉로 660 (삼성동),     ,롯데쇼핑(주) 롯데슈퍼 삼성점,2026-04-21 10:07,I,2026-04-24 22:18,구분없음,203675.905,445926.1197,준대규모점포
3220000,2.01432E+18,2012-07-02,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3446-5602,294.9,          ,,서울특별시 강남구 봉은사로103길 5 (삼성동),     ,롯데쇼핑(주) 롯데슈퍼 코엑스점,2026-04-21 10:07,I,2026-04-24 22:18,구분없음,205359.8987,445864.8059,준대규모점포
3220000,2.01432E+18,2014-09-16,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2006-2156,510.88,          ,서울특별시 강남구 논현동 140 영동프라자,"서울특별시 강남구 강남대로128길 20, 영동프라자 (논현동)",6114,GS THE FRESH 강남영동점,2025-05-07 10:30,I,2025-12-15 16:15,구분없음,202023.3952,445302.9159,준대규모점포
3220000,2.01432E+18,2014-11-25,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-551-0705,13667,          ,,서울특별시 강남구 테헤란로87길 22-0 (삼성동),     ,도심공항몰(CALT MALL),2019-04-11 14:04,I,2025-12-15 16:15,쇼핑센터,205170.9597,445264.9363,대규모점포
3220000,2.01532E+18,2015-12-11,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3446-7133,5155.7,          ,,"서울특별시 강남구 강남대로 432 (역삼동, 점프밀라노)",6129,점프밀라노,2025-02-06 13:09,I,2025-12-15 16:15,그 밖의 대규모점포,202271.6949,444339.881,대규모점포
3220000,2.01632E+18,2016-12-29,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-380-9461,358.71,          ,,"서울특별시 강남구 삼성로 633, 1층 (삼성동, 삼광빌딩)",6091,노브랜드 삼성점,2024-04-19 9:46,I,2025-12-15 16:15,구분없음,204455.655,446026.11,준대규모점포
3220000,2.02132E+18,2021-03-19,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,7511.51,          ,서울특별시 강남구 역삼동 676 센터필드,"서울특별시 강남구 테헤란로 231, 센터필드 (역삼동)",6142,더 샵스 앳 센터필드 (THE SHOPS AT CENTERFIELD),2026-05-11 18:55,I,2026-05-12 22:18,그 밖의 대규모점포,203599.0628,444556.0623,대규모점포
3180000,2.00132E+18,1974-05-15,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2633-9047,,          ,서울특별시 영등포구 문래동3가 16호,,     ,영일시장,2007-07-07 12:24,I,2026-05-11 22:40,그 밖의 대규모점포,                    ,                    ,
3110000,2.00131E+18,1968-10-14,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,02-359-9323,0,          ,서울특별시 은평구 진관외동 424번지 1호,,     ,진관시장,2007-07-14 10:16,I,2026-05-06 22:48,그 밖의 대규모점포,                    ,                    ,
3220000,2.02232E+18,2022-04-12,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-380-5042,794.7,          ,서울특별시 강남구 신사동 510-11 강남상가아파트,"서울특별시 강남구 압구정로2길 46, 1층 (신사동, ---------)",6034,이마트에브리데이 강남시장점,2022-04-26 10:07,I,2025-12-15 16:15,구분없음,201757.4941,446282.4545,준대규모점포
3220000,2.02232E+18,2022-09-15,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2006-2678,198,          ,서울특별시 강남구 신사동 638-6,"서울특별시 강남구 압구정로 312, 1층 (신사동)",6017,GS THE FRESH 압구정점,2025-05-07 14:16,I,2025-12-15 16:15,구분없음,203069.4412,447391.1304,준대규모점포
3220000,2.02432E+18,2024-07-30,          ,1,영업/정상,5,영업개시전,          ,          ,          ,          ,02-2006-2364,183,          ,서울특별시 강남구 청담동 109-16 청담범신칼릭스빌2차,"서울특별시 강남구 도산대로89길 35, 지상1층 107, 108호 (청담동, 청담범신칼릭스빌2차)",6012,GS THE FRESH 청담점,2025-05-07 10:35,I,2025-12-15 16:15,대형마트,204504.3687,447166.9913,준대규모점포
3230000,1.97832E+18,1978-03-07,          ,2,휴업,2,휴업처리,          ,          ,          ,          ,,0,          ,서울특별시 송파구 신천동 7번지 17호,서울특별시 송파구 송파대로 562 (신천동),     ,주-한화유통,2007-07-14 12:03,I,2025-12-15 16:15,그 밖의 대규모점포,208730.6335,445905.0255,
3230000,1.98132E+18,1998-03-17,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-431-0611,7961,          ,서울특별시 송파구 마천동 181호,서울특별시 송파구 마천로 315 (마천동),     ,송파쇼핑센타,2023-11-16 11:30,I,2025-12-15 16:15,그 밖의 대규모점포,213279.7811,443674.6829,대규모점포
3230000,1.98832E+18,1978-03-28,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-422-5851,9815,          ,서울특별시 송파구 잠실동 27번지 6호,서울특별시 송파구 올림픽로 203 (잠실동),     ,잠실중앙상가,2026-01-21 17:29,I,2026-01-22 22:18,그 밖의 대규모점포,208187.6235,445589.7186,대규모점포
3100000,2.01131E+18,2011-12-29,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,739.8,139-800   ,서울특별시 노원구 공릉2동 89번지 1호  대덕프라자 지층 101~102호,서울특별시 노원구 노원로1길 67 (공릉동),     ,(주)이마트에브리데이 공릉동점,2024-07-30 9:04,I,2025-12-15 16:15,구분없음,207311.1758,457610.712,준대규모점포
3100000,2.01231E+18,2012-03-26,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3459-8000,324.4,139-240   ,서울특별시 노원구 공릉동 323번지 35호,서울특별시 노원구 동일로 1101 (공릉동),     ,홈플러스(주)익스프레스 공릉점,2024-03-26 13:08,I,2025-12-15 16:15,구분없음,206222.0827,458423.4402,준대규모점포
3100000,2.02231E+18,2022-03-18,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-380-5042,500.84,          ,서울특별시 노원구 중계동 160-1 기업은행,"서울특별시 노원구 덕릉로 690, 1층 (중계동)",1715,(주)이마트에브리데이 상계역점,2024-08-06 11:16,I,2025-12-15 16:15,구분없음,206616.3001,461867.9471,준대규모점포
3100000,2.02431E+18,2024-01-02,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,,158.34,          ,서울특별시 노원구 상계동 95-3,"서울특별시 노원구 덕릉로 753, 노원롯데캐슬시그니처아파트 근린생활시설 2동 16,17호 (상계동)",1640,GS THE FRESH 노원캐슬점,2025-04-23 8:57,I,2025-12-15 16:15,구분없음,206799.0201,462509.6384,준대규모점포
3100000,2.02431E+18,2024-10-18,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2006-2364,294.21,          ,서울특별시 노원구 상계동 453-2 1층,"서울특별시 노원구 한글비석로 452, 1층 (상계동)",1656,GS THE FRESH 노원비석로점,2025-05-21 9:41,I,2025-12-15 16:15,구분없음,205914.4627,462406.8507,준대규모점포
3100000,2.02531E+18,2025-05-28,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-2006-2364,262.8,          ,서울특별시 노원구 공릉동 388-2 1층,"서울특별시 노원구 동일로192길 23, 1층 (공릉동)",1841,GS THE FRESH 공릉역점,2025-06-19 9:54,I,2025-12-15 16:15,구분없음,206477.0844,458222.1874,준대규모점포
3110000,2.00131E+18,1960-02-16,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-302-5798,,          ,서울특별시 은평구 수색동 205번지 21  호,,     ,수일시장,2007-07-14 10:16,I,2026-05-06 22:48,그 밖의 대규모점포,                    ,                    ,
3110000,2.00131E+18,1963-05-27,          ,1,영업/정상,BBBB,,          ,          ,          ,          ,02-385-5071,,          ,서울특별시 은평구 대조동 14번지 37  호,,     ,대조시장,2007-07-14 10:16,I,2026-05-06 22:48,그 밖의 대규모점포,                    ,                    ,
3110000,2.00131E+18,1970-01-23,          ,1,영업/정상,BBBB,,          ,          ,          ,          ,02-355-7450,,          ,서울특별시 은평구 대조동 14번지 24호,,     ,불광시장(주),2007-07-14 10:16,I,2026-05-06 22:48,그 밖의 대규모점포,                    ,                    ,
3220000,2.00132E+18,1997-09-02,          ,3,폐업,3,폐업처리,2012-12-20,          ,          ,          ,02-574-3600,0,          ,서울특별시 강남구 도곡동 464호,,     ,(주)재능스스로마트,2012-12-26 18:30,I,2025-12-15 16:15,그 밖의 대규모점포,204254.783,442744.8477,대규모점포
3000000,2.0113E+18,2011-10-07,          ,3,폐업,3,폐업처리,2014-09-01,          ,          ,          ,,7486,110-150   ,서울특별시 종로구 중학동 62번지 외 66필지,,     ,중학아케이드,2014-09-15 15:23,I,2026-05-06 22:48,그 밖의 대규모점포,                    ,                    ,대규모점포
3010000,1.9853E+18,1985-11-09,          ,3,폐업,3,폐업처리,2015-08-27,          ,          ,          ,02-2273-9909,0,          ,,서울특별시 중구 마른내로 140 (쌍림동),     ,(주)심풍유통,2015-08-27 14:10,I,2026-03-26 22:48,그 밖의 대규모점포,200247.4451,451352.512,대규모점포
3240000,2.01132E+18,2011-09-27,          ,3,폐업,3,폐업처리,2017-03-19,          ,          ,          ,,585.01,134-859   ,서울특별시 강동구 암사1동 488번지 21호,서울특별시 강동구 구천면로 317 (암사동),     ,(주)지에스리테일 암사점,2017-03-21 15:35,I,2026-05-06 22:47,구분없음,211856.4692,449540.6604,준대규모점포
3110000,2.00131E+18,1970-09-12,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-355-0727,649,          ,서울특별시 은평구 응암동 427번지 126호,서울특별시 은평구 응암로 252 (응암동),     ,응암시장,2021-12-16 18:26,I,2026-05-06 22:48,그 밖의 대규모점포,192738.3811,454678.8985,대규모점포
3110000,2.00131E+18,1970-12-24,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-3157-1566,3887.79,          ,서울특별시 은평구 불광동 631번지 1호,서울특별시 은평구 불광로 90-0 (불광동),     ,대호프라자상가,2025-02-17 17:39,I,2026-05-06 22:48,복합쇼핑몰,194002.7017,456937.5425,대규모점포
3110000,2.00131E+18,1972-11-13,          ,1,영업/정상,1,정상영업,          ,          ,          ,          ,02-302-6729,,          ,서울특별시 은평구 응암동 300번지 11 호,,     ,양지시장,2007-07-14 10:16,I,2026-05-06 22:48,그 밖의 대규모점포,                    ,                    ,
